time,air_temp,apparent_t,dewpt,rel_hum,delta_t,wind_dir_deg,wind_spd_kmh,gust_kmh,rain_trace,rain_ten,rain_hour,press
1738315800,0.47632311977715885,0.5738916256157636,0.8516483516483515,0.78,0.13450292397660815,0.4388888888888889,0.2714285714285714,0.23655913978494625,0.0,0.0,0.0,0.5567451820128487
1738317600,0.47075208913649025,0.5615763546798029,0.846153846153846,0.78,0.13450292397660815,0.44166666666666665,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.5631691648822292
1738319400,0.47075208913649025,0.5714285714285715,0.857142857142857,0.8,0.12280701754385961,0.44166666666666665,0.2714285714285714,0.25806451612903225,0.0,0.0,0.0,0.5717344753747341
1738321200,0.47632311977715885,0.5763546798029557,0.857142857142857,0.79,0.12865497076023388,0.44722222222222224,0.2714285714285714,0.23655913978494625,0.0,0.0,0.0,0.5781584582441122
1738323000,0.4735376044568245,0.5738916256157636,0.8598901098901097,0.8,0.12280701754385961,0.42777777777777776,0.2714285714285714,0.25806451612903225,0.0,0.0,0.0,0.5845824411134927
1738324800,0.47075208913649025,0.5714285714285715,0.857142857142857,0.8,0.12280701754385961,0.4083333333333333,0.2714285714285714,0.25806451612903225,0.0,0.0,0.0,0.586723768736617
1738326600,0.47075208913649025,0.5665024630541872,0.857142857142857,0.8,0.12280701754385961,0.4027777777777778,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.586723768736617
1738328400,0.4651810584958218,0.5689655172413793,0.8626373626373626,0.82,0.10526315789473684,0.4166666666666667,0.2714285714285714,0.25806451612903225,0.0,0.0,0.0,0.586723768736617
1738330200,0.4679665738161559,0.5566502463054187,0.8598901098901097,0.81,0.1111111111111111,0.42777777777777776,0.3142857142857143,0.3010752688172043,0.0,0.0,0.0,0.5845824411134927
1738332000,0.4651810584958218,0.5615763546798029,0.857142857142857,0.81,0.1111111111111111,0.4083333333333333,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.5781584582441122
1738333800,0.4596100278551532,0.5640394088669951,0.8626373626373626,0.83,0.09941520467836257,0.4166666666666667,0.2714285714285714,0.27956989247311825,0.0,0.0,0.0,0.5717344753747341
1738335600,0.4568245125348189,0.5615763546798029,0.8653846153846152,0.84,0.0935672514619883,0.425,0.2714285714285714,0.25806451612903225,0.0,0.0,0.0,0.5717344753747341
1738337400,0.4540389972144846,0.5689655172413793,0.8626373626373626,0.84,0.0935672514619883,0.4305555555555556,0.24285714285714285,0.21505376344086022,0.0,0.0,0.0,0.5653104925053537
1738339200,0.4568245125348189,0.5738916256157636,0.8708791208791207,0.85,0.08187134502923976,0.4361111111111111,0.24285714285714285,0.21505376344086022,0.0,0.0,0.0,0.5653104925053537
1738341000,0.4512534818941505,0.5763546798029557,0.8653846153846152,0.85,0.08187134502923976,0.4388888888888889,0.21428571428571427,0.21505376344086022,0.0,0.0,0.0,0.5610278372591024
1738342800,0.4512534818941505,0.5788177339901478,0.8708791208791207,0.86,0.07602339181286549,0.44722222222222224,0.21428571428571427,0.20430107526881722,0.0,0.0,0.0,0.5610278372591024
1738344600,0.4540389972144846,0.5788177339901478,0.868131868131868,0.85,0.08187134502923976,0.45555555555555555,0.21428571428571427,0.20430107526881722,0.0,0.0,0.0,0.5610278372591024
1738346400,0.4540389972144846,0.5886699507389163,0.868131868131868,0.85,0.08187134502923976,0.45,0.18571428571428572,0.1827956989247312,0.0,0.0,0.0,0.5631691648822292
1738348200,0.4512534818941505,0.5788177339901478,0.8708791208791207,0.86,0.07602339181286549,0.44722222222222224,0.21428571428571427,0.20430107526881722,0.0,0.0,0.0,0.5653104925053537
1738350000,0.44568245125348194,0.5640394088669951,0.868131868131868,0.87,0.07602339181286549,0.425,0.24285714285714285,0.21505376344086022,0.0,0.0,0.0,0.5717344753747341
1738351800,0.4540389972144846,0.5714285714285715,0.868131868131868,0.85,0.08771929824561403,0.41944444444444445,0.24285714285714285,0.23655913978494625,0.0,0.0,0.0,0.5802997858672391
1738353600,0.4568245125348189,0.5591133004926109,0.8598901098901097,0.83,0.09941520467836257,0.425,0.2714285714285714,0.23655913978494625,0.0,0.0,0.0,0.5910064239828707
1738355400,0.4735376044568245,0.5862068965517241,0.8653846153846152,0.81,0.11695906432748537,0.4305555555555556,0.24285714285714285,0.25806451612903225,0.0,0.0,0.0,0.5952890792291244
1738357200,0.49860724233983283,0.5960591133004927,0.8543956043956042,0.75,0.1637426900584795,0.3972222222222222,0.2714285714285714,0.27956989247311825,0.0,0.0,0.0,0.6038543897216293
1738359000,0.5013927576601671,0.5935960591133005,0.857142857142857,0.75,0.1637426900584795,0.4,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.6102783725910074
1738360800,0.5069637883008358,0.5960591133004927,0.8516483516483515,0.73,0.17543859649122806,0.41388888888888886,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.6167023554603878
1738362600,0.5236768802228412,0.6133004926108375,0.8543956043956042,0.71,0.19883040935672514,0.3972222222222222,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.6188436830835122
1738364400,0.5292479108635098,0.6182266009852216,0.846153846153846,0.69,0.21052631578947364,0.3888888888888889,0.2714285714285714,0.27956989247311825,0.0,0.0,0.0,0.620985010706639
1738366200,0.5376044568245125,0.6182266009852216,0.8351648351648351,0.66,0.239766081871345,0.375,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.6188436830835122
1738368000,0.5571030640668524,0.6428571428571429,0.8543956043956042,0.66,0.239766081871345,0.3611111111111111,0.2857142857142857,0.3010752688172043,0.0,0.0,0.0,0.620985010706639
1738369800,0.5543175487465181,0.6133004926108375,0.8379120879120878,0.64,0.25730994152046777,0.38055555555555554,0.34285714285714286,0.3225806451612903,0.0,0.0,0.0,0.6188436830835122
1738371600,0.565459610027855,0.6280788177339901,0.8489010989010988,0.64,0.25730994152046777,0.375,0.34285714285714286,0.3225806451612903,0.0,0.0,0.0,0.6167023554603878
1738373400,0.565459610027855,0.6231527093596059,0.8351648351648351,0.62,0.27485380116959063,0.375,0.34285714285714286,0.3225806451612903,0.0,0.0,0.0,0.614561027837261
1738375200,0.573816155988858,0.6280788177339901,0.8269230769230769,0.6,0.29824561403508765,0.3638888888888889,0.34285714285714286,0.3225806451612903,0.0,0.0,0.0,0.6124197002141342
1738377000,0.5793871866295264,0.6354679802955665,0.8324175824175823,0.6,0.29824561403508765,0.36666666666666664,0.34285714285714286,0.3225806451612903,0.0,0.0,0.0,0.6102783725910074
1738378800,0.596100278551532,0.6428571428571429,0.8406593406593406,0.59,0.30994152046783624,0.35555555555555557,0.37142857142857144,0.3225806451612903,0.0,0.0,0.0,0.6059957173447561
1738380600,0.5766016713091923,0.6231527093596059,0.8076923076923076,0.57,0.3216374269005848,0.35833333333333334,0.34285714285714286,0.34408602150537637,0.0,0.0,0.0,0.5995717344753756
1738382400,0.6211699164345403,0.6773399014778325,0.824175824175824,0.53,0.36257309941520466,0.2916666666666667,0.3142857142857143,0.3225806451612903,0.0,0.0,0.0,0.5974304068522488
1738384200,0.6100278551532033,0.6453201970443351,0.8159340659340658,0.54,0.35672514619883033,0.28055555555555556,0.37142857142857144,0.34408602150537637,0.0,0.0,0.0,0.5910064239828707
1738387800,0.5682451253481894,0.6133004926108375,0.7994505494505494,0.57,0.3216374269005848,0.26666666666666666,0.34285714285714286,0.3548387096774194,0.0,0.0,0.0,0.5845824411134927
1738389600,0.573816155988858,0.6305418719211823,0.8131868131868131,0.58,0.30994152046783624,0.28055555555555556,0.3142857142857143,0.34408602150537637,0.0,0.0,0.0,0.5824411134903659
